id,text_snippet,labels
918,"We like your product, but TechCorp offers better analytics. The AI engine looks great, but the budget is too high. I'm not sure if automation solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection"
919,"We like your product, but CompetitorX offers better remote monitoring. The data pipeline looks great, but the discount is too high. Is your solution SOC2 certified? Our team is concerned about compliance.","Pricing Discussion, Competition, Security"
920,I'm not sure if automation solves our use case. We're still evaluating.,Objection
921,"The remote monitoring looks great, but the subscription cost is too high. Is your solution data compliance? Our team is concerned about compliance.","Pricing Discussion, Security"
922,I'm not sure if analytics solves our use case. We're still evaluating.,Objection
923,"We like your product, but CompetitorZ offers better remote monitoring.",Competition
924,"We like your product, but MediPlus offers better analytics. The AI engine looks great, but the discount is too high. Is your solution encryption? Our team is concerned about compliance.",rand
925,I'm not sure if remote monitoring solves our use case. We're still evaluating.,Objection
926,"The analytics looks great, but the subscription cost is too high. Is your solution encryption? Our team is concerned about compliance. I'm not sure if automation solves our use case. We're still evaluating.",rand
927,"We like your product, but CompetitorY offers better data pipeline. I'm not sure if automation solves our use case. We're still evaluating.",rand
928,"We like your product, but CompetitorY offers better remote monitoring. I'm not sure if automation solves our use case. We're still evaluating.","Competition, Objection"
929,"We like your product, but CompetitorZ offers better remote monitoring. The remote monitoring looks great, but the subscription cost is too high. I'm not sure if data pipeline solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection"
930,"We like your product, but MediPlus offers better AI engine. The analytics looks great, but the pricing model is too high.","Pricing Discussion, Competition"
931,"The AI engine looks great, but the discount is too high.",Pricing Discussion
932,"We like your product, but CompetitorZ offers better automation. The data pipeline looks great, but the budget is too high. Is your solution encryption? Our team is concerned about compliance. I'm not sure if data pipeline solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection, Security"
933,"The data pipeline looks great, but the discount is too high.",Pricing Discussion
934,"The automation looks great, but the budget is too high. I'm not sure if remote monitoring solves our use case. We're still evaluating.","Pricing Discussion, Objection"
935,"The data pipeline looks great, but the budget is too high. Is your solution SOC2 certified? Our team is concerned about compliance.","Pricing Discussion, Security"
936,"We like your product, but CompetitorZ offers better analytics. The remote monitoring looks great, but the budget is too high. Is your solution encryption? Our team is concerned about compliance.","Pricing Discussion, Competition, Security"
937,"We like your product, but CompetitorZ offers better automation. The remote monitoring looks great, but the subscription cost is too high. Is your solution data compliance? Our team is concerned about compliance.",rand
938,"We like your product, but TechCorp offers better data pipeline. The analytics looks great, but the pricing model is too high.","Pricing Discussion, Competition"
939,"We like your product, but TechCorp offers better remote monitoring. I'm not sure if automation solves our use case. We're still evaluating.","Competition, Objection"
940,"We like your product, but CompetitorZ offers better data pipeline. The analytics looks great, but the discount is too high. Is your solution data compliance? Our team is concerned about compliance.",rand
941,"We like your product, but TechCorp offers better remote monitoring. Is your solution privacy policy? Our team is concerned about compliance.","Competition, Security"
942,"We like your product, but MediPlus offers better data pipeline. The analytics looks great, but the discount is too high. Is your solution encryption? Our team is concerned about compliance.","Pricing Discussion, Competition, Security"
943,"The remote monitoring looks great, but the discount is too high.",Pricing Discussion
944,"We like your product, but CompetitorY offers better data pipeline. The automation looks great, but the discount is too high. I'm not sure if AI engine solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection"
945,"We like your product, but CompetitorY offers better automation. Is your solution SOC2 certified? Our team is concerned about compliance.","Competition, Security"
946,Is your solution privacy policy? Our team is concerned about compliance.,rand
947,"We like your product, but TechCorp offers better automation. The data pipeline looks great, but the discount is too high. I'm not sure if analytics solves our use case. We're still evaluating.",rand
948,I'm not sure if remote monitoring solves our use case. We're still evaluating.,Objection
949,"The remote monitoring looks great, but the budget is too high. Is your solution encryption? Our team is concerned about compliance.","Pricing Discussion, Security"
950,"We like your product, but TechCorp offers better analytics. The data pipeline looks great, but the subscription cost is too high. Is your solution SOC2 certified? Our team is concerned about compliance.",rand
951,"We like your product, but CompetitorY offers better automation. The AI engine looks great, but the discount is too high. I'm not sure if data pipeline solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection"
952,"We like your product, but MediPlus offers better data pipeline. Is your solution encryption? Our team is concerned about compliance. I'm not sure if AI engine solves our use case. We're still evaluating.","Competition, Objection, Security"
953,"The analytics looks great, but the budget is too high.",Pricing Discussion
954,"We like your product, but MediPlus offers better automation. The AI engine looks great, but the pricing model is too high. I'm not sure if remote monitoring solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection"
955,Is your solution data compliance? Our team is concerned about compliance.,rand
956,I'm not sure if data pipeline solves our use case. We're still evaluating.,Objection
957,"The analytics looks great, but the discount is too high. I'm not sure if automation solves our use case. We're still evaluating.",rand
958,Is your solution SOC2 certified? Our team is concerned about compliance.,Security
959,Is your solution privacy policy? Our team is concerned about compliance.,Security
960,"We like your product, but CompetitorY offers better AI engine. The automation looks great, but the budget is too high. Is your solution SOC2 certified? Our team is concerned about compliance.","Pricing Discussion, Competition, Security"
961,"We like your product, but CompetitorZ offers better analytics. The automation looks great, but the discount is too high. I'm not sure if remote monitoring solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection"
962,"We like your product, but CompetitorZ offers better automation.",Competition
963,"The data pipeline looks great, but the subscription cost is too high. I'm not sure if remote monitoring solves our use case. We're still evaluating.","Pricing Discussion, Objection"
964,"The data pipeline looks great, but the subscription cost is too high. Is your solution SOC2 certified? Our team is concerned about compliance.",rand
965,I'm not sure if automation solves our use case. We're still evaluating.,Objection
966,"We like your product, but CompetitorY offers better analytics. The data pipeline looks great, but the pricing model is too high. Is your solution encryption? Our team is concerned about compliance.","Pricing Discussion, Competition, Security"
967,I'm not sure if data pipeline solves our use case. We're still evaluating.,Objection
968,"The data pipeline looks great, but the discount is too high. I'm not sure if AI engine solves our use case. We're still evaluating.","Pricing Discussion, Objection"
969,"We like your product, but CompetitorZ offers better data pipeline. The data pipeline looks great, but the budget is too high.","Pricing Discussion, Competition"
970,"The data pipeline looks great, but the budget is too high.",rand
971,"We like your product, but CompetitorZ offers better data pipeline. Is your solution privacy policy? Our team is concerned about compliance.","Competition, Security"
972,Is your solution encryption? Our team is concerned about compliance. I'm not sure if analytics solves our use case. We're still evaluating.,"Objection, Security"
973,"We like your product, but CompetitorX offers better automation. Is your solution encryption? Our team is concerned about compliance.",rand
974,"The analytics looks great, but the pricing model is too high.",Pricing Discussion
975,"We like your product, but CompetitorY offers better automation. Is your solution encryption? Our team is concerned about compliance.","Competition, Security"
976,"The data pipeline looks great, but the discount is too high. I'm not sure if remote monitoring solves our use case. We're still evaluating.",rand
977,"We like your product, but CompetitorY offers better analytics. Is your solution encryption? Our team is concerned about compliance. I'm not sure if data pipeline solves our use case. We're still evaluating.","Competition, Objection, Security"
978,I'm not sure if data pipeline solves our use case. We're still evaluating.,Objection
979,"The AI engine looks great, but the subscription cost is too high. Is your solution privacy policy? Our team is concerned about compliance. I'm not sure if analytics solves our use case. We're still evaluating.","Pricing Discussion, Objection, Security"
980,"We like your product, but CompetitorZ offers better AI engine. The data pipeline looks great, but the subscription cost is too high. I'm not sure if AI engine solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection"
981,"We like your product, but TechCorp offers better AI engine.",Competition
982,"We like your product, but CompetitorY offers better automation. The remote monitoring looks great, but the pricing model is too high. Is your solution encryption? Our team is concerned about compliance.","Pricing Discussion, Competition, Security"
983,I'm not sure if AI engine solves our use case. We're still evaluating.,Objection
984,"We like your product, but CompetitorX offers better analytics. Is your solution SOC2 certified? Our team is concerned about compliance.","Competition, Security"
985,I'm not sure if analytics solves our use case. We're still evaluating.,rand
986,I'm not sure if data pipeline solves our use case. We're still evaluating.,Objection
987,Is your solution SOC2 certified? Our team is concerned about compliance.,rand
988,"We like your product, but MediPlus offers better automation. The automation looks great, but the pricing model is too high. Is your solution encryption? Our team is concerned about compliance. I'm not sure if AI engine solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection, Security"
989,I'm not sure if data pipeline solves our use case. We're still evaluating.,rand
990,"We like your product, but CompetitorZ offers better remote monitoring. The AI engine looks great, but the subscription cost is too high. Is your solution data compliance? Our team is concerned about compliance.","Pricing Discussion, Competition, Security"
991,"The AI engine looks great, but the subscription cost is too high. I'm not sure if automation solves our use case. We're still evaluating.",rand
992,"We like your product, but CompetitorX offers better remote monitoring. I'm not sure if remote monitoring solves our use case. We're still evaluating.","Competition, Objection"
993,"We like your product, but CompetitorX offers better AI engine. I'm not sure if analytics solves our use case. We're still evaluating.",rand
994,"We like your product, but CompetitorZ offers better automation.",Competition
995,"The automation looks great, but the subscription cost is too high. Is your solution SOC2 certified? Our team is concerned about compliance.","Pricing Discussion, Security"
996,"We like your product, but TechCorp offers better AI engine.",rand
997,"The automation looks great, but the discount is too high.",Pricing Discussion
998,"We like your product, but CompetitorZ offers better automation. The analytics looks great, but the discount is too high.","Pricing Discussion, Competition"
999,I'm not sure if automation solves our use case. We're still evaluating.,Objection
1000,I'm not sure if remote monitoring solves our use case. We're still evaluating.,rand
1001,"We like your product, but CompetitorX offers better AI engine. The AI engine looks great, but the pricing model is too high. Is your solution data compliance? Our team is concerned about compliance.","Pricing Discussion, Competition, Security"
1002,Is your solution encryption? Our team is concerned about compliance.,Security
1003,"We like your product, but CompetitorZ offers better remote monitoring. The analytics looks great, but the budget is too high. Is your solution data compliance? Our team is concerned about compliance. I'm not sure if analytics solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection, Security"
1004,"The data pipeline looks great, but the budget is too high.",Pricing Discussion
1005,"The data pipeline looks great, but the subscription cost is too high.",Pricing Discussion
1006,"The analytics looks great, but the budget is too high.",Pricing Discussion
1007,I'm not sure if data pipeline solves our use case. We're still evaluating.,Objection
1008,"The automation looks great, but the budget is too high.",Pricing Discussion
1009,I'm not sure if AI engine solves our use case. We're still evaluating.,Objection
1010,Is your solution privacy policy? Our team is concerned about compliance. I'm not sure if remote monitoring solves our use case. We're still evaluating.,"Objection, Security"
1011,"We like your product, but MediPlus offers better analytics. The data pipeline looks great, but the subscription cost is too high. Is your solution data compliance? Our team is concerned about compliance. I'm not sure if data pipeline solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection, Security"
1012,"We like your product, but CompetitorX offers better automation. Is your solution privacy policy? Our team is concerned about compliance.","Competition, Security"
1013,I'm not sure if remote monitoring solves our use case. We're still evaluating.,Objection
1014,"The automation looks great, but the subscription cost is too high. Is your solution privacy policy? Our team is concerned about compliance.","Pricing Discussion, Security"
1015,"We like your product, but CompetitorZ offers better AI engine. Is your solution privacy policy? Our team is concerned about compliance. I'm not sure if remote monitoring solves our use case. We're still evaluating.","Competition, Objection, Security"
1016,"The data pipeline looks great, but the budget is too high. Is your solution data compliance? Our team is concerned about compliance.","Pricing Discussion, Security"
1017,Is your solution SOC2 certified? Our team is concerned about compliance. I'm not sure if remote monitoring solves our use case. We're still evaluating.,rand
1018,"We like your product, but TechCorp offers better analytics. Is your solution data compliance? Our team is concerned about compliance.","Competition, Security"
1019,Is your solution SOC2 certified? Our team is concerned about compliance. I'm not sure if analytics solves our use case. We're still evaluating.,"Objection, Security"
1020,"The analytics looks great, but the pricing model is too high.",Pricing Discussion
1021,"The automation looks great, but the subscription cost is too high.",Pricing Discussion
1022,"We like your product, but CompetitorZ offers better data pipeline. The AI engine looks great, but the budget is too high. Is your solution privacy policy? Our team is concerned about compliance.","Pricing Discussion, Competition, Security"
1023,"The automation looks great, but the budget is too high. I'm not sure if remote monitoring solves our use case. We're still evaluating.","Pricing Discussion, Objection"
1024,"The analytics looks great, but the discount is too high. Is your solution privacy policy? Our team is concerned about compliance. I'm not sure if AI engine solves our use case. We're still evaluating.","Pricing Discussion, Objection, Security"
1025,"We like your product, but TechCorp offers better analytics. The AI engine looks great, but the discount is too high. I'm not sure if automation solves our use case. We're still evaluating.",rand
1026,Is your solution encryption? Our team is concerned about compliance. I'm not sure if remote monitoring solves our use case. We're still evaluating.,"Objection, Security"
1027,Is your solution encryption? Our team is concerned about compliance.,rand
1028,"The analytics looks great, but the budget is too high. Is your solution SOC2 certified? Our team is concerned about compliance. I'm not sure if remote monitoring solves our use case. We're still evaluating.","Pricing Discussion, Objection, Security"
1029,"The analytics looks great, but the budget is too high. I'm not sure if automation solves our use case. We're still evaluating.","Pricing Discussion, Objection"
1030,Is your solution SOC2 certified? Our team is concerned about compliance. I'm not sure if analytics solves our use case. We're still evaluating.,"Objection, Security"
1031,"We like your product, but CompetitorZ offers better automation. The automation looks great, but the pricing model is too high. Is your solution data compliance? Our team is concerned about compliance. I'm not sure if data pipeline solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection, Security"
1032,"The data pipeline looks great, but the pricing model is too high. I'm not sure if remote monitoring solves our use case. We're still evaluating.","Pricing Discussion, Objection"
1033,Is your solution SOC2 certified? Our team is concerned about compliance.,Security
1034,"The AI engine looks great, but the subscription cost is too high.",Pricing Discussion
1035,"The data pipeline looks great, but the pricing model is too high.",Pricing Discussion
1036,"We like your product, but CompetitorY offers better data pipeline. The AI engine looks great, but the subscription cost is too high.","Pricing Discussion, Competition"
1037,Is your solution encryption? Our team is concerned about compliance. I'm not sure if data pipeline solves our use case. We're still evaluating.,"Objection, Security"
1038,"The automation looks great, but the budget is too high.",Pricing Discussion
1039,"The AI engine looks great, but the discount is too high. Is your solution privacy policy? Our team is concerned about compliance.","Pricing Discussion, Security"
1040,"We like your product, but CompetitorX offers better remote monitoring. The data pipeline looks great, but the subscription cost is too high. Is your solution data compliance? Our team is concerned about compliance.","Pricing Discussion, Competition, Security"
1041,Is your solution encryption? Our team is concerned about compliance. I'm not sure if automation solves our use case. We're still evaluating.,"Objection, Security"
1042,I'm not sure if AI engine solves our use case. We're still evaluating.,Objection
1043,"We like your product, but TechCorp offers better AI engine. I'm not sure if automation solves our use case. We're still evaluating.","Competition, Objection"
1044,"We like your product, but CompetitorX offers better remote monitoring. Is your solution SOC2 certified? Our team is concerned about compliance.","Competition, Security"
1045,I'm not sure if data pipeline solves our use case. We're still evaluating.,Objection
1046,"The analytics looks great, but the subscription cost is too high.",Pricing Discussion
1047,I'm not sure if remote monitoring solves our use case. We're still evaluating.,Objection
1048,Is your solution SOC2 certified? Our team is concerned about compliance. I'm not sure if automation solves our use case. We're still evaluating.,"Objection, Security"
1049,Is your solution privacy policy? Our team is concerned about compliance. I'm not sure if AI engine solves our use case. We're still evaluating.,"Objection, Security"
1050,"We like your product, but CompetitorX offers better AI engine. The data pipeline looks great, but the subscription cost is too high.","Pricing Discussion, Competition"
1051,"We like your product, but TechCorp offers better automation. Is your solution privacy policy? Our team is concerned about compliance.","Competition, Security"
1052,"We like your product, but TechCorp offers better AI engine. The remote monitoring looks great, but the subscription cost is too high.",rand
1053,"We like your product, but CompetitorX offers better AI engine. The data pipeline looks great, but the subscription cost is too high.","Pricing Discussion, Competition"
1054,"We like your product, but TechCorp offers better automation. Is your solution SOC2 certified? Our team is concerned about compliance. I'm not sure if data pipeline solves our use case. We're still evaluating.","Competition, Objection, Security"
1055,"We like your product, but CompetitorY offers better automation. The analytics looks great, but the budget is too high. Is your solution encryption? Our team is concerned about compliance. I'm not sure if AI engine solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection, Security"
1056,"The automation looks great, but the budget is too high. I'm not sure if AI engine solves our use case. We're still evaluating.",rand
1057,I'm not sure if AI engine solves our use case. We're still evaluating.,Objection
1058,"We like your product, but MediPlus offers better AI engine. The remote monitoring looks great, but the pricing model is too high.","Pricing Discussion, Competition"
1059,"The data pipeline looks great, but the budget is too high. Is your solution data compliance? Our team is concerned about compliance.","Pricing Discussion, Security"
1060,"We like your product, but MediPlus offers better remote monitoring. Is your solution data compliance? Our team is concerned about compliance.","Competition, Security"
1061,I'm not sure if automation solves our use case. We're still evaluating.,Objection
1062,"We like your product, but CompetitorY offers better automation. Is your solution SOC2 certified? Our team is concerned about compliance.","Competition, Security"
1063,"The automation looks great, but the pricing model is too high.",Pricing Discussion
1064,"The AI engine looks great, but the discount is too high. Is your solution encryption? Our team is concerned about compliance.","Pricing Discussion, Security"
1065,"The remote monitoring looks great, but the budget is too high. I'm not sure if data pipeline solves our use case. We're still evaluating.","Pricing Discussion, Objection"
1066,Is your solution encryption? Our team is concerned about compliance. I'm not sure if analytics solves our use case. We're still evaluating.,rand
1067,"The analytics looks great, but the budget is too high. Is your solution privacy policy? Our team is concerned about compliance. I'm not sure if analytics solves our use case. We're still evaluating.","Pricing Discussion, Objection, Security"
1068,"We like your product, but CompetitorY offers better data pipeline. The AI engine looks great, but the discount is too high. Is your solution SOC2 certified? Our team is concerned about compliance.","Pricing Discussion, Competition, Security"
1069,"The remote monitoring looks great, but the pricing model is too high.",Pricing Discussion
1070,I'm not sure if remote monitoring solves our use case. We're still evaluating.,rand
1071,"We like your product, but TechCorp offers better data pipeline. I'm not sure if AI engine solves our use case. We're still evaluating.","Competition, Objection"
1072,"We like your product, but CompetitorZ offers better analytics. I'm not sure if remote monitoring solves our use case. We're still evaluating.",rand
1073,"We like your product, but TechCorp offers better data pipeline. I'm not sure if remote monitoring solves our use case. We're still evaluating.",rand
1074,Is your solution encryption? Our team is concerned about compliance.,Security
1075,"We like your product, but TechCorp offers better automation. The automation looks great, but the pricing model is too high.","Pricing Discussion, Competition"
1076,"We like your product, but CompetitorX offers better data pipeline. Is your solution encryption? Our team is concerned about compliance. I'm not sure if AI engine solves our use case. We're still evaluating.","Competition, Objection, Security"
1077,"We like your product, but TechCorp offers better AI engine. The data pipeline looks great, but the pricing model is too high. I'm not sure if AI engine solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection"
1078,I'm not sure if data pipeline solves our use case. We're still evaluating.,rand
1079,Is your solution data compliance? Our team is concerned about compliance. I'm not sure if data pipeline solves our use case. We're still evaluating.,"Objection, Security"
1080,"We like your product, but TechCorp offers better data pipeline. Is your solution data compliance? Our team is concerned about compliance. I'm not sure if remote monitoring solves our use case. We're still evaluating.",rand
1081,"We like your product, but CompetitorX offers better AI engine.",Competition
1082,"The analytics looks great, but the discount is too high. Is your solution SOC2 certified? Our team is concerned about compliance.","Pricing Discussion, Security"
1083,"The automation looks great, but the budget is too high. I'm not sure if automation solves our use case. We're still evaluating.","Pricing Discussion, Objection"
1084,Is your solution privacy policy? Our team is concerned about compliance. I'm not sure if automation solves our use case. We're still evaluating.,"Objection, Security"
1085,"We like your product, but TechCorp offers better data pipeline. The data pipeline looks great, but the budget is too high. Is your solution privacy policy? Our team is concerned about compliance.","Pricing Discussion, Competition, Security"
1086,I'm not sure if remote monitoring solves our use case. We're still evaluating.,Objection
1087,Is your solution privacy policy? Our team is concerned about compliance. I'm not sure if remote monitoring solves our use case. We're still evaluating.,"Objection, Security"
1088,"We like your product, but CompetitorZ offers better analytics. I'm not sure if data pipeline solves our use case. We're still evaluating.","Competition, Objection"
1089,Is your solution SOC2 certified? Our team is concerned about compliance.,Security
1090,I'm not sure if data pipeline solves our use case. We're still evaluating.,Objection
1091,Is your solution data compliance? Our team is concerned about compliance. I'm not sure if remote monitoring solves our use case. We're still evaluating.,"Objection, Security"
1092,I'm not sure if data pipeline solves our use case. We're still evaluating.,Objection
1093,"We like your product, but MediPlus offers better AI engine. The remote monitoring looks great, but the budget is too high. Is your solution data compliance? Our team is concerned about compliance. I'm not sure if automation solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection, Security"
1094,Is your solution privacy policy? Our team is concerned about compliance. I'm not sure if automation solves our use case. We're still evaluating.,"Objection, Security"
1095,"We like your product, but TechCorp offers better analytics. The automation looks great, but the budget is too high.","Pricing Discussion, Competition"
1096,"We like your product, but MediPlus offers better automation. The remote monitoring looks great, but the discount is too high. Is your solution SOC2 certified? Our team is concerned about compliance. I'm not sure if data pipeline solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection, Security"
1097,"The data pipeline looks great, but the budget is too high. Is your solution SOC2 certified? Our team is concerned about compliance. I'm not sure if data pipeline solves our use case. We're still evaluating.","Pricing Discussion, Objection, Security"
1098,"The remote monitoring looks great, but the pricing model is too high. Is your solution privacy policy? Our team is concerned about compliance. I'm not sure if AI engine solves our use case. We're still evaluating.","Pricing Discussion, Objection, Security"
1099,"We like your product, but CompetitorY offers better remote monitoring. I'm not sure if AI engine solves our use case. We're still evaluating.","Competition, Objection"
1100,"The remote monitoring looks great, but the subscription cost is too high. Is your solution SOC2 certified? Our team is concerned about compliance. I'm not sure if remote monitoring solves our use case. We're still evaluating.","Pricing Discussion, Objection, Security"
1101,"We like your product, but CompetitorY offers better data pipeline. Is your solution encryption? Our team is concerned about compliance.","Competition, Security"
1102,Is your solution privacy policy? Our team is concerned about compliance.,Security
1103,Is your solution SOC2 certified? Our team is concerned about compliance.,rand
1104,"We like your product, but CompetitorY offers better analytics.",Competition
1105,I'm not sure if remote monitoring solves our use case. We're still evaluating.,Objection
1106,Is your solution SOC2 certified? Our team is concerned about compliance. I'm not sure if data pipeline solves our use case. We're still evaluating.,"Objection, Security"
1107,"The remote monitoring looks great, but the subscription cost is too high.",Pricing Discussion
1108,"We like your product, but CompetitorZ offers better AI engine. Is your solution encryption? Our team is concerned about compliance. I'm not sure if data pipeline solves our use case. We're still evaluating.","Competition, Objection, Security"
1109,Is your solution SOC2 certified? Our team is concerned about compliance.,rand
1110,"We like your product, but CompetitorZ offers better analytics. The data pipeline looks great, but the subscription cost is too high. I'm not sure if remote monitoring solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection"
1111,"We like your product, but CompetitorZ offers better automation.",rand
1112,Is your solution encryption? Our team is concerned about compliance.,Security
1113,"We like your product, but CompetitorX offers better data pipeline. The AI engine looks great, but the pricing model is too high. Is your solution privacy policy? Our team is concerned about compliance. I'm not sure if AI engine solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection, Security"
1114,I'm not sure if data pipeline solves our use case. We're still evaluating.,rand
1115,Is your solution SOC2 certified? Our team is concerned about compliance.,Security
1116,"We like your product, but CompetitorX offers better data pipeline. I'm not sure if AI engine solves our use case. We're still evaluating.","Competition, Objection"
1117,"We like your product, but CompetitorX offers better data pipeline. The automation looks great, but the subscription cost is too high.",rand
1118,"We like your product, but CompetitorZ offers better AI engine. The automation looks great, but the discount is too high. I'm not sure if data pipeline solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection"
1119,"The automation looks great, but the subscription cost is too high.",Pricing Discussion
1120,"The analytics looks great, but the subscription cost is too high. Is your solution data compliance? Our team is concerned about compliance. I'm not sure if AI engine solves our use case. We're still evaluating.","Pricing Discussion, Objection, Security"
1121,"The AI engine looks great, but the discount is too high. Is your solution privacy policy? Our team is concerned about compliance. I'm not sure if data pipeline solves our use case. We're still evaluating.","Pricing Discussion, Objection, Security"
1122,"We like your product, but CompetitorY offers better AI engine. Is your solution encryption? Our team is concerned about compliance.","Competition, Security"
1123,"We like your product, but CompetitorY offers better analytics. Is your solution privacy policy? Our team is concerned about compliance.","Competition, Security"
1124,"We like your product, but TechCorp offers better analytics. The AI engine looks great, but the budget is too high. I'm not sure if AI engine solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection"
1125,Is your solution encryption? Our team is concerned about compliance.,Security
1126,Is your solution privacy policy? Our team is concerned about compliance.,Security
1127,"We like your product, but CompetitorZ offers better remote monitoring.",Competition
1128,I'm not sure if analytics solves our use case. We're still evaluating.,Objection
1129,"We like your product, but CompetitorY offers better automation. Is your solution privacy policy? Our team is concerned about compliance. I'm not sure if analytics solves our use case. We're still evaluating.","Competition, Objection, Security"
1130,Is your solution data compliance? Our team is concerned about compliance. I'm not sure if automation solves our use case. We're still evaluating.,"Objection, Security"
1131,"The data pipeline looks great, but the pricing model is too high. Is your solution encryption? Our team is concerned about compliance. I'm not sure if remote monitoring solves our use case. We're still evaluating.","Pricing Discussion, Objection, Security"
1132,"We like your product, but CompetitorY offers better analytics.",Competition
1133,"We like your product, but CompetitorY offers better analytics. Is your solution privacy policy? Our team is concerned about compliance.","Competition, Security"
1134,Is your solution encryption? Our team is concerned about compliance. I'm not sure if remote monitoring solves our use case. We're still evaluating.,rand
1135,"We like your product, but MediPlus offers better data pipeline. Is your solution SOC2 certified? Our team is concerned about compliance.","Competition, Security"
1136,"We like your product, but CompetitorY offers better automation. The AI engine looks great, but the discount is too high. Is your solution data compliance? Our team is concerned about compliance. I'm not sure if analytics solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection, Security"
1137,"We like your product, but CompetitorX offers better automation. Is your solution encryption? Our team is concerned about compliance.",rand
1138,"The AI engine looks great, but the discount is too high. Is your solution encryption? Our team is concerned about compliance.","Pricing Discussion, Security"
1139,"The data pipeline looks great, but the pricing model is too high. Is your solution SOC2 certified? Our team is concerned about compliance.","Pricing Discussion, Security"
1140,"The data pipeline looks great, but the pricing model is too high. I'm not sure if remote monitoring solves our use case. We're still evaluating.","Pricing Discussion, Objection"
1141,"We like your product, but TechCorp offers better automation. The remote monitoring looks great, but the discount is too high. I'm not sure if analytics solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection"
1142,"The automation looks great, but the pricing model is too high.",Pricing Discussion
1143,"We like your product, but CompetitorZ offers better remote monitoring. The automation looks great, but the pricing model is too high. Is your solution privacy policy? Our team is concerned about compliance. I'm not sure if data pipeline solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection, Security"
1144,"We like your product, but MediPlus offers better analytics. Is your solution SOC2 certified? Our team is concerned about compliance.","Competition, Security"
1145,Is your solution privacy policy? Our team is concerned about compliance.,Security
1146,Is your solution encryption? Our team is concerned about compliance.,Security
1147,"We like your product, but TechCorp offers better data pipeline.",Competition
1148,"We like your product, but MediPlus offers better automation. Is your solution privacy policy? Our team is concerned about compliance.","Competition, Security"
1149,"The analytics looks great, but the budget is too high.",Pricing Discussion
1150,"We like your product, but CompetitorX offers better remote monitoring. The remote monitoring looks great, but the pricing model is too high. Is your solution SOC2 certified? Our team is concerned about compliance. I'm not sure if remote monitoring solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection, Security"
1151,"We like your product, but CompetitorX offers better analytics. The AI engine looks great, but the discount is too high. Is your solution encryption? Our team is concerned about compliance. I'm not sure if remote monitoring solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection, Security"
1152,"We like your product, but MediPlus offers better automation. The analytics looks great, but the budget is too high. Is your solution encryption? Our team is concerned about compliance.","Pricing Discussion, Competition, Security"
1153,"The data pipeline looks great, but the budget is too high. Is your solution encryption? Our team is concerned about compliance. I'm not sure if data pipeline solves our use case. We're still evaluating.","Pricing Discussion, Objection, Security"
1154,"We like your product, but MediPlus offers better automation. The AI engine looks great, but the pricing model is too high. Is your solution SOC2 certified? Our team is concerned about compliance.","Pricing Discussion, Competition, Security"
1155,"We like your product, but TechCorp offers better analytics. Is your solution data compliance? Our team is concerned about compliance.","Competition, Security"
1156,"We like your product, but CompetitorX offers better remote monitoring. I'm not sure if analytics solves our use case. We're still evaluating.","Competition, Objection"
1157,"We like your product, but CompetitorZ offers better AI engine.",Competition
1158,"We like your product, but MediPlus offers better automation. I'm not sure if analytics solves our use case. We're still evaluating.","Competition, Objection"
1159,"We like your product, but TechCorp offers better AI engine. The data pipeline looks great, but the budget is too high. I'm not sure if AI engine solves our use case. We're still evaluating.",rand
1160,"The remote monitoring looks great, but the pricing model is too high. Is your solution SOC2 certified? Our team is concerned about compliance. I'm not sure if analytics solves our use case. We're still evaluating.","Pricing Discussion, Objection, Security"
1161,"We like your product, but TechCorp offers better analytics.",rand
1162,Is your solution privacy policy? Our team is concerned about compliance.,rand
1163,"The AI engine looks great, but the subscription cost is too high. Is your solution SOC2 certified? Our team is concerned about compliance. I'm not sure if automation solves our use case. We're still evaluating.","Pricing Discussion, Objection, Security"
